EmpID,PerfScoreID,Salary,PositionID,Sex,Absences
65979,3,88976,7,F,12
68509,4,59144,25,F,4
70338,2,61584,1,M ,8
64773,4,99020,3,M ,2
90137,2,92329,15,M ,18
99189,4,48888,7,F,16
88749,2,46335,30,M ,5
33904,4,58530,24,M ,3
88179,2,66825,10,M ,1
81983,4,67237,10,M ,20
84203,1,93554,25,F,14
33809,3,62068,27,F,3
25764,3,62910,12,F,19
18853,1,61656,6,M ,16
42691,4,83082,29,F,20
51874,1,54828,20,F,10
46572,3,66593,16,M ,1
82512,1,99020,20,F,19
28530,1,52984,7,F,12
98333,2,58275,5,M ,16
67186,3,68099,4,M ,6
54626,2,62162,17,F,10
22743,4,62506,10,F,20
62757,4,62659,9,F,12
74536,4,64955,25,M ,7
31120,4,65714,17,M ,14
54960,4,104437,14,F,18
55787,1,63108,12,M ,19
52558,3,97999,25,F,18
72991,4,45433,3,M ,7
67325,2,67176,4,F,9
37995,1,70468,20,F,10
74380,4,63051,25,F,19
78292,2,100031,26,M ,17
79482,3,47001,30,F,6
72738,2,67237,24,F,10
29062,4,80512,29,F,11
83407,4,64520,16,F,2
41261,3,103613,14,M ,8
20687,1,96820,21,F,1
20845,4,52599,19,M ,18
74757,3,58709,8,F,15
29153,1,51777,16,F,20
71965,2,46430,10,F,4
73031,4,66541,24,F,3
99532,3,66593,30,F,19
70184,4,52674,27,M ,14
49404,1,63813,8,F,8
51807,1,60120,27,M ,20
94571,4,86214,2,F,13
71364,3,59472,16,M ,9
49250,3,74226,8,F,13
38362,3,62514,24,M ,17
64248,4,62425,10,F,6
82792,3,82758,28,F,2
26588,3,150290,28,M ,17
73562,1,54828,15,F,15
70490,3,57859,6,M ,19
37492,3,104437,25,M ,6
53060,4,58709,5,M ,3
92391,3,72609,28,M ,1
75278,3,50825,27,F,6
21879,4,54670,30,M ,1
84832,4,58939,1,M ,8
37871,4,74326,19,F,13
39370,2,63682,22,M ,10
29503,3,63973,26,M ,1
19642,3,64955,17,M ,2
10336,2,87565,28,M ,19
53779,2,70187,25,M ,4
23622,1,63763,19,M ,7
29286,4,250000,6,M ,13
54396,3,83363,28,F,17
52554,1,65729,15,M ,2
66180,4,59026,15,M ,15
79350,2,52788,16,F,17
84947,2,65707,27,M ,18
70777,3,47434,6,M ,2
42340,1,63478,1,F,15
55751,2,56149,9,M ,15
38898,4,62061,29,M ,5
78944,4,52087,19,M ,11
43358,4,88527,5,M ,13
87064,2,60120,4,F,7
91889,3,64991,24,M ,14
96661,2,64816,10,M ,19
48796,2,99020,1,F,9
94003,1,108987,3,F,5
12297,1,74679,12,M ,20
84798,2,100031,9,M ,10
19073,4,62506,8,F,4
32080,4,74326,2,M ,5
63159,3,63430,23,F,11
87034,4,62810,8,M ,16
71039,2,52674,16,M ,20
69520,2,64057,7,F,16
80850,2,103613,24,F,20
36091,2,51044,26,F,6
23267,3,76029,7,F,5
64703,2,83667,3,M ,3
96538,4,70545,6,M ,4
24131,3,52599,19,F,8
53474,4,57575,11,M ,19
66046,3,57834,10,M ,17
87927,2,74241,16,F,7
31080,1,61349,13,F,14
10680,4,58062,5,M ,15
18044,3,83667,16,M ,8
49141,4,56847,20,M ,7
66581,1,60724,13,M ,16
68848,1,63430,7,F,9
80895,2,45046,10,M ,17
40274,4,45115,3,M ,2
71714,4,61962,15,M ,4
33652,4,50923,2,M ,10
74197,3,71966,7,M ,20
90271,1,47414,10,M ,1
43729,4,62065,28,M ,1
16839,4,59026,14,M ,11
35610,2,64246,7,F,20
77419,1,250000,22,M ,7
73021,3,55425,22,F,8
47565,3,99351,30,F,20
97422,2,51920,22,M ,12
78278,3,64397,30,M ,14
12137,1,60627,4,M ,15
86104,3,60724,2,F,2
44546,1,63682,12,F,10
38505,4,50750,24,M ,4
22558,3,65310,14,M ,8
54689,3,157000,22,M ,7
10843,4,64955,8,F,8
79779,2,52624,21,M ,3
90175,2,100031,29,M ,10
67748,1,110929,14,M ,19
36575,1,66441,1,F,18
38991,3,68829,12,F,8
95165,2,47414,18,M ,10
45660,4,62910,4,F,8
28189,3,64724,29,M ,4
83117,3,62910,17,M ,5
32650,2,59892,30,F,2
60300,3,67237,17,F,15
43728,4,52599,12,F,8
89246,3,55315,27,M ,18
55922,4,52984,17,F,3
58618,1,45998,29,F,18
89301,1,51505,9,M ,5
65429,3,53366,12,M ,17
72994,3,50373,15,M ,3
43033,4,52057,12,M ,12
38846,2,50750,16,M ,4
92525,4,62910,9,M ,13
91413,3,50178,9,F,16
41187,2,61584,6,M ,14
66307,4,63430,13,M ,17
94995,1,59365,27,F,7
16906,3,55688,30,F,3
20431,4,113999,6,F,7
80259,1,59370,23,M ,3
82900,2,46120,26,F,15
30906,1,55800,28,M ,20
37393,3,93093,10,M ,15
99348,3,70468,18,F,12
78751,1,51777,2,M ,9
36668,4,178000,26,M ,3
37147,2,66593,22,F,15
82208,3,74679,17,F,6
73215,2,61422,30,F,4
42421,3,68407,22,M ,7
88912,1,68829,2,F,11
37760,1,55315,18,M ,9
11797,2,64995,19,F,7
73764,3,107226,20,M ,5
98402,4,53366,10,F,4
50696,4,59892,18,F,5
56782,4,64021,25,M ,8
77729,4,54132,10,F,18
45825,3,61555,28,M ,20
52987,4,60627,3,F,2
21678,2,52177,29,M ,10
60225,4,86214,22,F,18
15921,2,63450,15,F,13
82836,3,63430,27,M ,17
59443,4,58530,29,F,11
32031,3,54285,19,M ,10
57316,3,56991,11,M ,5
94424,2,47414,22,F,5
88214,3,60270,9,M ,16
46978,4,68051,15,M ,11
45180,2,65902,1,M ,10
73046,2,62425,2,F,4
85847,3,108987,2,M ,11
61429,4,95920,5,F,11
10796,1,85028,2,F,11
62958,3,64246,22,M ,17
19744,3,77692,14,M ,9
96908,3,60380,21,F,1
47833,2,59231,18,F,18
65560,4,60724,25,M ,5
29590,2,59370,28,F,8
19090,3,96820,2,F,8
86679,1,68407,4,F,13
11018,4,47434,12,F,11
11219,2,57834,29,F,16
97544,4,92329,30,M ,15
44218,4,63515,20,F,15
82866,1,58371,12,M ,19
39617,4,100416,10,F,17
91826,4,45433,10,M ,8
73986,4,64246,21,F,6
85542,1,62385,8,F,17
88794,2,64724,5,M ,14
45314,4,59728,29,M ,9
86543,1,113999,16,F,10
87479,4,110000,7,F,14
83375,4,58273,23,F,14
86214,3,178000,20,F,10
66808,2,58530,22,F,5
59882,3,62425,24,M ,14
42905,1,53564,30,M ,4
78750,1,89883,26,M ,17
38824,3,45395,27,F,7
39936,4,88527,24,F,12
14764,1,66541,1,F,4
29118,1,83082,18,F,2
43247,4,68051,11,F,3
73748,4,51908,17,F,19
38104,2,60436,19,M ,19
59191,2,59144,26,F,18
51316,1,53189,22,F,9
96913,1,48285,7,F,15
16568,1,46738,18,M ,2
95268,1,68829,3,F,17
87743,3,63973,6,F,1
78625,4,50482,15,M ,9
44523,2,100416,24,F,1
28338,4,59369,6,M ,13
21596,2,63322,16,M ,12
69934,2,61242,22,M ,19
37957,1,50923,24,F,8
41770,1,61729,26,F,18
90301,1,90100,5,F,17
56946,3,56294,18,M ,20
76116,1,50825,13,F,7
72576,1,54285,26,F,15
89057,4,89883,15,F,13
80498,1,63695,20,F,18
98743,2,54670,23,M ,8
71740,2,64786,10,M ,2
65796,4,73330,7,M ,6
99832,1,46998,26,M ,11
65261,2,59026,25,F,4
18136,3,64786,17,M ,5
62319,2,52788,21,M ,20
45235,1,50373,9,F,6
72659,4,63878,7,M ,19
29714,4,66738,24,F,8
16384,3,60380,10,F,17
69109,1,150290,17,M ,20
16488,2,57975,4,M ,15
30751,3,74326,19,F,10
55416,4,66541,30,F,5
97631,1,63322,14,M ,3
21306,4,58371,5,M ,5
11826,3,71966,8,F,19
18829,3,53366,6,M ,2
41045,1,110929,18,M ,10
41354,1,148999,6,F,16
61428,1,110929,1,M ,19
43597,2,108987,28,F,3
22717,2,66074,9,F,8
45835,1,48888,5,F,7
37305,2,59144,30,F,16
35778,4,86214,29,M ,8
42256,1,62514,15,F,13
14682,1,52505,20,F,19
49336,4,64520,22,F,3
28260,2,70545,20,F,5
37460,2,60380,9,M ,17
82148,1,82758,19,M ,16
99088,3,74226,6,F,6
52898,2,45046,11,F,15
61881,1,66825,11,F,10
48989,4,92329,17,M ,20
81461,1,92989,25,M ,11
15810,4,59365,20,F,4
25655,4,92989,30,M ,9
48314,4,95920,29,F,2
64391,2,45115,28,M ,11
81668,1,74669,18,M ,12
38324,1,65707,22,M ,13
78123,2,65902,30,F,4
28314,3,60724,13,M ,4
35140,2,74669,12,M ,11
10964,1,49256,25,M ,16
51994,4,66738,18,F,6
60998,3,59472,5,F,12
82211,1,99020,25,F,16
68577,3,85028,3,M ,14
53621,3,52505,28,M ,5
40860,2,64955,1,F,11
45503,4,178000,11,M ,16
79557,2,45069,16,M ,6
97480,4,180000,1,M ,6
34815,1,106367,17,F,7
26351,2,51505,5,M ,2
96890,4,71339,17,M ,6
82138,4,68829,4,M ,6
26751,3,45069,20,F,4
66130,4,84903,18,M ,15
56608,1,85028,5,F,18
47491,2,62068,4,F,14
27325,1,93554,19,M ,5
71347,1,63763,23,M ,17
14579,1,108987,4,F,17
82106,3,70468,25,M ,17
68662,2,88527,15,F,11
28996,2,52599,24,M ,8
85162,1,68051,30,M ,12
54682,3,99280,16,F,12
55671,4,54005,25,M ,2
40758,4,250000,20,F,8
39202,3,55965,8,M ,7
65986,4,68182,10,M ,10
17630,1,65714,4,M ,2
69333,1,95920,15,M ,9
46365,1,63025,22,M ,14
18634,4,54285,5,F,10
58336,4,85028,1,F,5
17995,2,63322,30,M ,10
45435,1,60627,2,M ,14
31258,4,53060,20,F,12
92892,2,105688,13,M ,11
69343,2,62506,2,M ,11
38910,2,58207,1,F,9
39292,1,47750,29,M ,7
47613,4,54933,16,F,5
72604,3,45433,28,M ,15
60101,1,67176,3,M ,15
88058,2,58275,11,F,19
79641,1,56149,13,F,3
80730,2,75281,3,F,20
84648,2,62061,19,F,15
20740,4,62957,10,M ,14
98740,1,64995,27,F,3
81151,4,53564,23,F,6
44709,3,64397,8,M ,14
77602,1,53018,4,M ,12
88841,1,55800,29,F,20
57130,2,101199,16,M ,14
36456,3,84903,30,F,8
75804,4,66441,30,F,7
57244,2,64991,23,M ,15
37186,1,51920,5,F,8
47076,2,52057,17,M ,12
87261,2,56339,8,F,14
49224,1,66441,10,F,17
33993,3,50178,6,F,1
51399,2,73330,15,F,12
38387,3,65714,30,M ,1
30766,1,62385,26,M ,9
41979,1,63676,24,F,10
44945,3,60120,19,F,17
69738,1,67251,16,M ,15
91788,3,104437,26,M ,3
80534,4,64246,20,F,7
53879,3,58371,14,F,5
35825,2,73330,26,F,11
53244,1,64246,30,M ,19
32193,2,50470,10,M ,15
11327,1,46738,23,F,2
62441,4,108987,10,M ,20
77073,3,93046,14,M ,17
53287,4,55965,29,F,7
42476,3,50373,6,F,3
47535,2,70621,25,M ,4
68884,4,50825,30,F,18
54063,2,95920,28,M ,4
78644,2,47434,28,F,7
38088,1,52087,26,M ,19
71008,2,63353,11,F,5
41771,1,95660,10,F,19
23959,3,93396,7,M ,9
32057,2,86214,8,M ,7
14383,1,68898,16,F,4
66466,4,48285,12,F,2
78895,3,178000,14,F,12
70097,4,72640,19,F,20
94309,3,64738,27,M ,19
77738,3,81584,23,M ,1
59208,4,120000,21,F,19
48456,1,52674,3,M ,18
91095,3,99280,25,F,5
76058,3,61422,26,M ,15
40305,1,56149,1,M ,5
97710,1,61242,11,F,17
24671,1,50825,30,M ,20
12732,4,47750,23,M ,19
70154,1,140920,20,F,5
59236,2,51337,16,M ,1
52065,4,68678,22,F,10
30924,4,60340,17,F,6
37549,3,57568,19,F,13
12542,1,82758,11,M ,13
20423,4,85028,9,F,13
88703,2,110000,27,F,3
31044,1,46664,12,F,8
27310,2,89292,4,F,10
22825,2,101199,28,F,4
83257,1,180000,3,M ,5
71200,2,57834,2,M ,19
67828,2,66808,20,F,8
55458,2,61844,25,M ,11
29764,2,60340,29,M ,3
57179,2,64995,9,M ,20
69048,3,55965,27,F,6
84284,4,72609,6,M ,20
13241,4,61349,18,F,19
68036,4,95660,21,F,3
94197,1,63025,30,F,18
28537,3,140920,28,M ,10
51164,2,55688,10,F,2
96060,3,80512,4,M ,11
74213,2,52846,18,F,12
41353,2,67251,2,F,10
61899,3,64066,11,M ,15
62089,4,72460,1,F,9
49920,3,64520,14,F,5
98282,4,63381,7,F,2
56647,3,56991,18,F,19
86880,1,59369,20,F,15
32147,2,51920,17,F,19
10886,4,53180,15,F,12
55025,3,52846,20,F,18
53040,2,120000,12,F,16
36349,2,62425,8,M ,9
38686,2,68099,29,F,3
29340,3,57834,25,M ,8
95539,3,55722,26,F,20
68487,3,63478,19,F,13
92685,2,57954,8,F,5
69029,4,64246,27,M ,4
35847,4,53492,19,F,6
59567,4,54237,11,M ,4
15918,2,46428,17,F,4
45169,3,150290,23,F,6
38611,2,71707,23,M ,7
15572,1,87921,18,F,8
80432,1,74312,14,F,20
24962,1,67251,10,F,2
91774,1,74312,25,F,4
39708,2,87826,10,M ,15
33706,3,58530,27,F,16
53415,1,56149,20,M ,8
98449,4,45395,21,M ,7
76782,1,76029,24,M ,7
31686,4,50825,19,M ,14
74328,1,71339,20,F,20
27938,4,59365,24,M ,13
73708,2,64021,21,F,16
56199,3,62425,9,F,13
78289,3,64397,30,M ,16
53311,2,49256,2,F,16
16608,2,56847,27,F,1
93145,1,63051,9,F,16
80296,4,64397,29,F,6
62920,1,60120,6,F,16
87074,2,61729,7,M ,9
32046,4,59238,10,M ,6
15236,1,81584,7,F,17
37286,3,46998,19,M ,7
94403,4,47961,1,F,17
46082,3,74326,18,F,4
12891,4,72202,7,F,14
62635,3,63025,28,M ,1
44857,1,64375,9,F,18
33158,2,53018,13,F,2
31075,1,63878,7,F,2
96137,2,65893,2,M ,18
74766,2,75281,10,M ,18
38831,1,57568,2,F,1
56594,3,87826,8,F,17
94871,3,48513,24,M ,13
98297,2,170500,12,F,2
79605,3,65288,29,F,19
78054,3,55875,25,F,16
31256,1,87826,14,F,8
65911,1,71860,30,M ,1
12779,2,58371,30,F,14
34584,3,66074,24,M ,5
36619,2,92329,10,M ,8
77052,2,57748,8,M ,18
85691,2,110000,13,M ,7
66432,1,59472,2,F,13
70302,4,55425,25,F,5
62945,1,65714,29,M ,16
45793,4,71707,8,M ,6
54920,1,69340,15,M ,20
17519,4,56847,8,M ,12
37359,1,55140,18,F,12
85474,1,71860,25,F,3
73575,4,61555,16,F,5
11557,4,50373,24,F,18
26865,1,53189,26,M ,10
57697,4,62514,19,M ,19
27887,1,66825,14,M ,2
56861,4,51337,18,F,10
80191,1,58275,19,M ,20
95980,2,59365,28,M ,16
38967,2,65310,30,M ,14
87197,2,56294,11,M ,18
77175,3,66738,19,M ,17
54155,3,68407,11,F,17
44720,1,61555,5,F,2
69824,4,56991,15,F,5
56712,4,83552,24,F,10
51001,4,65707,15,F,5
89947,2,46664,17,M ,8
82635,2,97999,24,M ,16
93108,4,59472,3,M ,16
43036,4,62061,17,M ,1
21393,4,51044,15,F,2
57963,1,61584,6,F,12
39772,4,50750,15,F,11
57515,4,87921,18,F,20
44415,1,47414,1,F,8
91271,3,70468,20,M ,15
65161,4,62385,5,F,8
49460,3,90100,28,F,10
61722,1,74669,24,F,12
54185,4,72460,30,F,5
78374,2,52087,1,M ,5
43564,1,49773,2,F,11
55041,1,250000,30,F,4
74315,3,59369,9,F,17
89762,3,65729,19,F,15
20904,2,83082,21,F,4
81105,3,61568,23,M ,14
61605,2,52624,2,F,1
29084,1,63695,22,M ,17
90920,4,106367,24,F,20
66171,2,61962,28,F,16
37044,4,74226,20,F,10
17935,4,148999,3,M ,8
23722,1,50825,19,F,14
84984,2,63108,24,M ,16
55090,4,101199,4,M ,1
85254,4,58062,11,M ,18
12084,1,87921,3,M ,13
55596,3,64786,25,M ,7
62423,2,46654,19,F,3
37399,4,63322,28,F,8
50420,1,64919,26,F,4
19003,3,74669,9,F,1
68372,4,54132,10,M ,4
54968,2,48413,23,M ,19
96697,1,63000,12,F,11
57822,4,60070,10,F,10
70186,4,71339,1,M ,7
69764,3,93206,7,F,14
20390,2,63878,8,F,17
81411,3,57575,17,F,9
43243,1,99020,3,F,20
27981,2,89883,28,M ,18
36825,3,63353,10,F,4
11280,3,55315,14,M ,3
63170,1,59369,17,M ,4
93595,1,70468,27,M ,9
97228,1,51337,2,F,2
67949,4,57748,6,F,15
22449,4,64971,16,M ,18
86578,4,59365,27,F,15
57475,1,55965,7,F,17
71695,4,71776,8,F,3
41175,1,62957,23,M ,8
88960,1,52984,19,M ,10
41524,2,49773,1,M ,8
34664,4,93396,22,M ,4
64136,1,93046,27,M ,10
53077,4,64991,26,M ,9
81205,1,57954,8,M ,7
78957,2,52249,29,F,12
45582,4,63478,20,M ,1
61008,1,61729,7,M ,14
99280,4,83667,5,F,4
77698,1,46998,11,F,1
92726,1,63813,16,F,10
25154,1,59370,5,F,11
74633,2,54005,29,F,20
50724,2,60656,4,F,4
54058,2,63682,6,M ,18
73005,4,64995,14,F,2
85093,1,70621,16,M ,2
62478,2,46837,14,M ,16
89340,3,54828,19,M ,16
81204,2,47961,26,M ,20
43612,1,61349,28,F,12
99106,3,57748,25,F,10
53413,3,63973,6,F,17
66833,2,62425,5,M ,1
55658,2,72460,25,F,5
68903,4,53564,23,M ,15
40192,1,65893,13,M ,3
78616,1,72106,8,M ,4
18683,3,64786,3,F,3
50716,4,64066,26,M ,4
79069,4,55315,8,M ,11
79712,1,64724,27,F,15
28303,3,62162,11,F,9
86479,2,55425,26,M ,18
70125,3,65902,7,F,12
95409,4,48495,7,M ,14
88374,1,54670,5,M ,7
35980,4,60436,19,F,9
59659,1,54670,12,F,19
73604,4,54005,5,M ,6
86610,4,47837,26,F,10
29262,3,68099,12,F,1
51545,4,69340,3,M ,20
38296,2,61555,23,F,10
18846,3,52599,15,M ,4
73418,4,93396,15,M ,14
63869,2,61555,14,F,11
33694,3,54005,19,M ,20
84428,3,52599,22,M ,16
86736,4,58207,28,F,8
16229,1,64066,18,F,15
89170,3,92989,14,M ,4
20549,1,71707,19,F,6
61871,4,83552,21,M ,3
72094,3,53018,19,F,15
23380,4,52505,20,M ,15
70649,2,57575,2,M ,5
44249,2,47750,14,F,3
63122,4,74417,4,F,8
93957,3,82758,30,F,8
64623,3,47837,9,M ,11
76859,3,63322,21,F,9
52404,1,64057,10,F,6
71892,4,65729,30,F,4
38163,3,53366,22,M ,13
23637,2,63515,26,F,8
43140,4,110929,17,F,5
68625,2,60724,21,M ,3
41394,1,46664,3,M ,14
34401,2,45998,19,M ,17
34358,3,46837,15,M ,19
65501,3,113999,7,M ,20
60463,3,180000,16,F,3
96489,2,68678,1,M ,10
13303,4,68051,24,M ,3
69864,4,63878,9,F,18
20445,3,178000,8,M ,12
88910,2,105688,17,F,5
71271,2,50274,24,F,15
48760,1,105700,24,F,1
10954,2,68407,9,F,6
57387,3,68182,2,M ,5
24028,4,97999,25,F,6
69052,1,113999,6,F,19
29596,2,61355,3,M ,2
70146,3,108987,1,F,18
86782,3,64021,10,M ,7
65420,4,62910,9,F,9
57839,3,157000,16,M ,5
82100,1,66738,19,F,4
78964,4,90100,17,M ,15
37930,4,55425,23,M ,2
68524,3,50482,30,M ,3
64225,3,81584,6,F,13
86064,1,45395,8,M ,13
61746,3,65707,20,M ,10
74159,3,64021,6,M ,10
84267,4,61349,11,M ,2
56487,1,52057,22,M ,12
51625,3,63291,18,F,1
67438,2,62810,27,F,6
89095,4,55965,7,M ,9
41948,3,110929,12,M ,17
48305,2,74326,10,F,6
57479,2,63878,16,M ,4
54780,1,71776,2,M ,2
77176,1,63381,14,M ,5
77668,2,63353,20,F,5
65063,4,63003,27,F,11
44195,1,55722,30,M ,5
21278,1,58709,5,F,12
22608,2,59238,10,F,20
32713,3,52057,23,M ,16
37036,3,82758,26,M ,15
15314,2,56339,11,F,11
25608,3,60120,22,M ,18
88207,2,62425,4,M ,4
95750,2,67176,1,M ,9
82830,3,66825,3,F,17
52384,1,53018,25,M ,19
50217,1,51920,18,M ,1
72076,3,100031,18,F,4
91305,3,63430,27,M ,19
96308,1,46335,7,M ,4
46829,4,72106,7,M ,12
69424,2,54132,16,F,4
38795,4,64246,12,M ,10
45330,2,99280,14,M ,8
32846,2,64991,6,M ,5
78231,1,71776,17,F,9
56351,3,95660,29,M ,17
58363,2,88527,28,M ,20
34187,2,170500,22,F,20
15798,3,59365,7,F,13
94098,4,56847,12,F,12
17372,3,120000,15,F,7
51738,3,71966,16,F,7
16064,2,62068,26,F,14
69420,1,62385,7,M ,19
74485,3,59365,9,M ,2
96032,4,47961,15,F,3
21458,4,64995,28,M ,11
71276,2,62162,28,M ,16
13686,4,56147,2,M ,5
67003,1,105700,9,M ,11
59859,2,65902,25,F,14
76661,1,65288,6,M ,14
61407,4,47001,9,F,6
80035,3,93093,1,M ,12
32045,3,59238,19,F,18
89397,3,64397,13,M ,13
94929,3,138888,23,M ,12
97238,2,178000,11,F,4
91746,3,140920,25,F,3
74983,4,51505,15,M ,15
72609,4,63108,26,M ,7
60522,1,57575,27,M ,3
92534,4,58371,10,F,15
30284,2,53180,12,M ,3
42787,4,63973,26,F,10
90011,4,99280,2,F,9
18822,1,93554,1,M ,3
97420,4,64995,1,F,16
26820,1,65707,20,M ,9
52726,1,57575,6,F,8
89373,1,63322,15,F,13
12690,1,62065,11,M ,13
15520,4,60627,7,M ,5
81346,3,170500,7,M ,6
55351,4,47211,25,M ,6
42298,4,54933,8,F,4
87706,1,50923,10,F,10
83437,3,56149,28,F,9
86213,4,86214,17,M ,13
82930,4,157000,6,M ,15
53834,4,60754,29,F,1
31991,1,65288,1,F,3
61493,2,105688,9,M ,11
94698,2,97999,24,M ,10
98446,4,45115,1,M ,2
77597,1,45998,9,M ,10
39483,2,69340,5,M ,10
38462,4,93554,8,F,20
83530,1,46799,24,F,20
77368,3,47434,20,F,10
59508,4,148999,15,F,2
81257,2,72992,18,M ,8
11495,4,64724,4,M ,4
62092,1,48413,1,M ,10
66472,3,84903,6,M ,16
50032,3,62425,12,F,6
22216,3,99020,7,M ,3
63544,4,61584,27,F,5
82038,4,93206,12,M ,1
75885,3,63450,16,F,1
61447,4,57815,6,F,9
73254,3,59892,8,F,6
17120,2,68099,2,M ,11
18330,4,72106,11,M ,18
69315,2,54670,16,F,9
79238,3,61422,7,M ,9
41105,2,60754,9,M ,13
93186,1,93396,5,M ,5
34759,1,67237,6,F,12
84433,2,138888,8,F,12
93132,1,46799,28,F,7
39580,3,66149,27,F,4
13117,1,93396,16,F,3
30925,3,100031,17,M ,2
82280,4,47961,30,M ,1
72524,2,66825,10,F,14
76448,2,57975,29,M ,9
51832,1,47837,9,M ,12
34956,3,47961,23,M ,1
20613,3,63322,17,F,17
53662,4,48285,17,F,10
34758,1,46837,17,F,17
57073,1,68099,4,F,15
19570,1,92328,26,F,7
37884,1,49920,26,M ,18
77946,3,59369,18,F,19
53732,4,50428,29,F,1
79223,1,58207,9,M ,3
14719,3,61584,19,M ,11
91919,2,66738,11,F,11
77690,3,50470,6,F,16
50894,3,58709,3,M ,3
97440,3,47750,1,M ,20
44177,2,62957,14,F,4
81466,1,220450,24,M ,14
57296,4,74669,26,M ,15
68757,3,49920,16,F,9
96954,2,55688,22,M ,12
34873,2,54828,25,F,5
32133,2,66825,7,F,20
13802,3,64021,26,M ,2
77506,3,50428,8,M ,15
67529,4,84903,19,F,18
70605,2,45069,1,F,16
32404,4,55315,28,M ,19
72651,2,52624,21,F,7
66741,2,55000,28,F,8
36946,3,92329,16,F,11
37057,3,66441,20,M ,14
85470,2,55722,27,M ,1
75518,4,73330,19,M ,13
98289,4,62514,19,M ,13
73609,1,72460,12,M ,11
18900,4,53180,7,M ,3
78512,1,46799,24,F,12
75206,4,47211,7,M ,1
72522,3,61656,4,M ,4
75360,4,71966,20,F,9
15216,4,60120,23,F,15
53503,2,51337,29,F,13
66160,4,46738,16,M ,20
77594,4,47414,15,F,14
34231,4,58062,1,F,8
28288,4,73330,25,F,5
94734,2,58273,2,F,2
74997,4,68678,10,M ,5
57654,3,57575,8,F,5
44979,1,60724,4,F,11
80915,4,56147,16,M ,13
84946,1,101199,7,F,20
53460,2,63003,3,M ,3
73877,4,76029,25,M ,2
79134,4,99020,12,M ,14
78933,2,53250,23,M ,16
38405,1,47750,14,F,19
69562,3,68829,23,M ,10
72484,1,59238,20,F,20
41470,1,61422,24,M ,19
81028,3,57748,17,F,10
11879,3,55140,7,M ,2
92427,4,53018,19,M ,15
37783,4,49773,3,F,16
63805,3,89292,12,M ,17
43580,4,62068,17,M ,11
68758,4,63450,30,F,3
80647,3,66593,25,F,5
84259,3,56147,19,M ,8
45732,3,64397,7,F,10
43673,1,92329,15,F,3
72219,4,61729,14,F,5
54658,3,72202,9,M ,16
70113,1,106367,21,M ,3
95182,3,47001,13,F,12
25244,4,62068,17,M ,19
37073,3,63003,3,F,8
69023,1,65729,8,F,13
70811,4,72202,15,M ,8
65179,3,47961,15,F,3
27523,1,84903,14,F,1
42820,2,52087,9,M ,12
76001,3,51920,18,F,1
89304,1,105688,11,M ,1
89091,2,71339,12,F,1
12712,1,64786,17,F,16
66159,2,64397,22,F,3
65460,3,63291,25,F,9
43463,1,74417,23,F,14
46789,1,106367,19,F,9
45113,3,57834,29,M ,15
13204,3,106367,9,M ,4
39017,2,61844,14,F,1
53628,3,74669,20,F,17
87470,4,52846,21,M ,13
74928,2,66149,23,F,18
32111,3,72609,12,M ,2
79133,4,63695,19,M ,9
31569,3,57859,1,F,8
22739,4,48285,11,F,17
13689,2,63813,30,M ,5
81795,1,46738,7,F,13
78947,2,72460,20,M ,20
48685,2,48513,23,F,17
41966,1,55140,11,F,13
55973,2,93046,7,M ,1
10845,3,100031,23,F,20
28383,3,56147,10,M ,17
68371,1,55875,13,F,8
75143,2,74241,30,F,19
20298,4,47750,17,F,16
81182,4,63108,23,M ,17
87004,4,86214,18,M ,20
41425,2,59892,17,M ,13
36815,1,64786,15,F,18
36992,2,52846,5,M ,10
78103,4,63025,18,M ,10
73240,3,65310,10,M ,16
44961,3,93396,15,F,6
51729,2,62068,1,M ,3
63011,4,45395,17,M ,7
92449,4,63381,5,M ,7
16563,4,99280,12,F,11
86484,1,106367,18,M ,8
86520,4,65714,6,F,17
64330,4,45395,30,M ,15
32433,2,59892,5,M ,9
80429,3,64738,21,F,13
47834,1,47211,25,F,20
46176,4,59124,1,M ,10
30493,1,178000,21,F,2
52047,3,72992,8,F,19
84408,4,68898,6,M ,7
63065,4,62065,3,F,18
60432,4,60754,22,M ,6
79513,2,55965,9,F,12
93723,4,50373,24,F,7
10767,1,54933,9,M ,2
93316,1,106367,25,M ,4
81765,3,63676,5,F,6
68779,2,66541,5,F,2
47468,2,45115,23,M ,20
98095,3,45115,16,M ,19
98042,1,50178,29,M ,15
37610,4,62957,16,M ,12
63118,4,45115,3,M ,4
10714,3,55875,2,F,17
53014,1,63000,15,F,5
81367,1,61154,15,F,6
87341,4,62065,9,F,12
92639,2,52177,3,F,16
37759,2,67251,5,M ,19
33747,2,68678,28,M ,9
56942,1,57859,8,M ,2
36905,3,59370,29,M ,20
89245,2,64991,26,F,6
10844,2,83363,18,M ,14
79161,4,70187,28,M ,14
99726,3,63000,29,F,20
24681,3,65902,2,M ,1
92592,3,58371,22,F,1
18110,4,140920,5,M ,12
30217,3,47434,9,F,8
26172,3,54933,30,M ,20
99762,4,47414,30,M ,5
81459,3,60724,29,M ,1
81172,3,64057,28,F,5
47752,1,72640,16,M ,12
87702,3,52984,10,F,9
25810,3,55578,24,F,20
29944,1,58523,11,F,15
50137,2,55965,8,M ,16
17418,2,53180,10,M ,18
